content,file_path
"还有人会爱这样的女人吗?在她的初恋就没有了第一次.后来分手了,几 ,简单的描述是在她的就没有了第一次.后来分手了,几年过去,她还没有真正的男友.这几年,和男人玩过暧昧.可就是没在一块.因为他们都不是她爱的男人.后来她跟一个男人好了,可后来知道人家一块名草有主了.他们只是玩玩而已!她想和他在一起可他不爱她!在很多人眼里她是个放荡的女孩.放荡的让人心疼!她?还会有人爱吗?,答案是谈恋爱的时候上床是一种生活方式不叫放荡，她做了人家的婚外情也不叫放荡，放荡是一女与几男的关系，而且是一种与爱情没有多少关系的男女关系，懂否。",baike2018qa\baike_qa_train.json
"去港澳旅游需要办理什么手续？有什么好的旅游路线？怎么选旅行社？有? ,简单的描述是去需要办理什么手续？有什么好的旅游路线？怎么选旅行社？有什么要注意的？,答案是去香港，澳门旅游办通行证： 办港澳通行证是在你的户口所在地的市公安局出入境管理处办理，你带上身份证、户口本去办，那里拍照。 申办材料 1、提交填写完整并贴有申请人近期正面免冠彩色照片（48X33mm、背景为白色）的《往来港澳地区申请表》和相同规格照片2张。 2、申请人交验有效《居民身份证》、户口簿或者其他户籍证明原件并提交复印件。 3、如果你们那儿没有开通个人游，就需参加组团旅游的，须交验旅行社发票原件，并提交复印件。如果已经开放个人游的不需要发票，直接申请。 办理程序及期限 首次申请，申请人须亲自办理。 申请资料齐全后，初次申请10～15个工作日内办结； 收费标准及依据 往来港澳通行证100元/证；一次有效签注20元/件；二次有效签注40元/件。 备注 注：旅游签注类分为：3个月一次签注、3个月二次签注、一年一次签注、一年二次签注，每次停留期为7天。 如果你自助游，可以自己去，如果跟团，找有资质的旅行社去。需要按照你是去还是玩景点去，选择不同的线路。",baike2018qa\baike_qa_train.json
"工行真的是很受老百姓的欢迎吗? ,简单的描述是,答案是老百姓一般用农行",baike2018qa\baike_qa_train.json
"去斑我很小就有斑了，但不是遗传的，我现在只有16岁，斑主要长在鼻 ,简单的描述是我很小就有斑了，但不是遗传的，我现在只有16岁，斑主要长在鼻子上，现在也越来越多了，我不知道是什么斑，但斑不是很大，谁有什么好方法去啊。请教教我吧。,答案是老实说,一些自制面膜其实没什么用处的,就算有用你能坚持用一年嘛,是不,坚持不了嘛
你可以用下我国中医科学院研发的纯植物中药成分 的清斑润颜组合祛斑,对色斑满有效的",baike2018qa\baike_qa_train.json
"请教：用无线路由器后台式机网速变慢，笔记本网速正常！！我家装了t ,简单的描述是我家装了tp-link541无线路由器，连接一台台式机和一台笔记本，笔记本通过无线方式连接，网速较快，在线看很流畅，通过迅雷或者另存为下载，速度都在200多K。台式电脑以前通过ADSL上网时，看电影、下载速度都很快，通过路由器连接后，不管笔记本有没有开机，台式机的网速都明显变慢，下载速度只有60多K，看电影也老是要缓冲。我试着不通过路由器，直接用猫连接，台式机网速又变正常，请教是什么原因,谢谢！,答案是比较一下台式机和笔记本的MTU设置是否一致？
我的系统是XP，方法是，开始－运行－REGEDIT，找到HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Tcpip\Parameters\Interfaces
会看到几个文件夹，依次浏览每个文件夹，并察看窗口右边IPAddress或DhcpIPAddress，如果其值为你连接 Internet所用网卡的ip，则需要修改的就是这个文件夹。进入此文件夹，找到一个名为MTU的主键，看看这个值在台式机和笔记本有什么区别。在台式机如果没有，则创建这个Dword值，修改键值为十进制的1460，重启，看看是否解决。",baike2018qa\baike_qa_train.json
"你还记得这首歌吗？这是你最爱得分手假期。如今，你要离开了叫什么歌 ,简单的描述是你还记得这首吗？这是你最爱得分手假期。如今，你要离开了叫什么歌,答案是我做不到 -  钟杰。
 
 希望对您有帮助哦，谢谢。",baike2018qa\baike_qa_train.json
"当男女见面时中途出现男性吸烟大家会认为这男性此刻的吸烟反映了他什 ,简单的描述是大家会认为这男性此刻的吸烟反映了他什么特征？,答案是思考问题,或想说点什么,但没想好!",baike2018qa\baike_qa_train.json
"刘忻最近行程是什么啊 ,简单的描述是刘忻最近行程是什么啊,答案是4月4日深圳卫视年代秀
4月7日重庆歌友会
4月14日山西晋中商演
4月21日杭州歌友会
4月27日呼和浩特商演
4月28日河南信阳茶文化节商演
4月29日湖南郴州月月会 ",baike2018qa\baike_qa_train.json
"九城通行证的账号和密码区分大小写吗？ ,简单的描述是九城通行证的账号和密码区分大小写吗？
,答案是九城通行证的账号和密码区分大小写吗？
在登陆游戏时，账号和密码是不区分大小写的；在登陆九城通行证时，账号不区分大小写，密码是需要区分大小
写的。
",baike2018qa\baike_qa_train.json
"初恋的情人现在有孩子,如果是你们,会有什么样的想法 ,简单的描述是,答案是会去看看这孩子长得和自己像不像。哈哈。

其实，这也是很正常的事呀。人家既然不是非你不嫁，那也需要有自己的生活嘛。会有什么想法？有想法的话，人家结婚的时候，就有想法了。现在只能祝他们过得更好呗。",baike2018qa\baike_qa_train.json
"到了夏天身上长包是什么原因?是上火吗?到了夏天身上长包是什么原因 ,简单的描述是到了夏天身上长包是什么原因？刚开始长的时候还以为是蚊子咬的，但后来发现越来越不对，背上也有腰上也有，基本上一个两个地出现，这个快好了又长一个出来。开始就象是蚊子咬的，但很痒，过几天就会出个针尖大的小泡，一定要水泡破了才会好，一般要一周的时间。是上火引起的吗？去年也长过，天冷了就不长了，要怎么防治才好呢？,答案是我也有类似的现象。
脖子和背都长了。

我觉得就是上火。

可以喝点百合绿豆粥或者吃点牛黄消炎片。",baike2018qa\baike_qa_train.json
