content,file_path
"这是一个新闻,新闻的关键词是英国石油公司发现巨型油田 股价飙升3倍！,摘要为英国石油天然气投资公司(UKOG)9日说，英格兰南部地底探测到规模巨大的油田，石油储量或许高达1000亿桶。这家公司的首席执行官史蒂芬·桑德,标题为英国石油公司发现巨型油田 股价飙升3倍！,正文为英国石油天然气投资公司(UKOG)9日说，英格兰南部地底探测到规模巨大的油田，石油储量或许高达1000亿桶。这家公司的首席执行官史蒂芬·桑德森当天在接受英国媒体采访时表示，该公司认为英格兰南部地区地底储有巨量的石油资源，推测储量在500亿至1000亿桶之间，或许是英国过去30年来发现的最大陆上石油资源。这可是一个惊人的数字。要知道，苏格兰在北海的所有石油公司在过去40年的总产量也只有450亿桶。该公司预计，这些石油资源地下储存深度在2500英尺至3000英尺(762米至914米)之间，其中可以开发的比例为5%至15%，这意味着到2030年，这一地区的石油产量将能够满足英国10%至30%的石油需求。英格兰南部的石油开采活动已有数十年历史，开采地点分布在肯特郡、苏赛克斯郡、萨里郡和汉普郡等地。去年，英国地质勘探局曾发布报告称，英格兰南部地区拥有页岩油资源，储量约为22亿至85亿桶。这一爆炸性的公告发布后，UKOG的股票便开始疯涨。截至4月9日，UKOG的股价从原先的每股1.1便士一路狂飙至3.25便士，涨幅高达261.99%，最高价甚至冲到了4.7便士。股票市值瞬间飙升为原先的3倍，达到1822万英镑。",new2016zh\news2016zh_train.json
"这是一个新闻,新闻的关键词是沪深300指数期货开户,摘要为沪深300指数期货开户--金殿环球（http://www.jindvip.com/）开户可以在官网上完成，你可以搜索金殿环球官网，其中有一个,标题为沪深300指数期货开户,正文为沪深300指数期货开户--金殿环球（http://www.jindvip.com/）开户可以在官网上完成，你可以搜索金殿环球官网，其中有一个实盘开户的栏目，填完信息，其中有一栏经纪人代码是必填的，金殿环球官方开放钜惠经纪人代码：88006HUI，填完信息点按钮注册 就完成注册了就是开户完成，然后你的手机会收到您开户成功的账号和密码。下载官网的操盘软件，填账号密码进入就可以操盘。市场回顾：周一早盘，在假期暖消息面影响下，沪深两市开门红，三大股指大幅高开，开盘后沪指震荡走高涨，创业板表现强势，高开高走涨逾2%，站上2200点。临近午盘沪指涨逾1%。午后开盘，两市保持高位震荡走势。盘面上，题材股表现活跃，个股呈现涨多跌少格局，两市逾2千股飘红，成交量放大明显。截止收盘，沪指报3048.14点，涨43.44点，涨幅1.45%，深成指报10741.69点，涨174.11点，涨幅1.65%，创业板报2208.47点，涨58.57点，涨幅2.72%成交量方面，沪指成交1755.2亿，深市成交2788.7亿，两市共成交4543.9亿。操作策略：IF1610合约，目前来看短期在3280是支撑，操作上回踩支撑附近买入多单为主，整体短期多头交易思路。由于目前股指期货限制较多，大家可以做恒生指数 美原油等，欢迎咨询。恒生指数23700以上保持多头交易思维，回调就买多。如果变动较大，随时关注最新思路。QQ:3396840733",new2016zh\news2016zh_train.json
"这是一个新闻,新闻的关键词是加分，少数民族,摘要为取消部分全国性加分项目取消自2015年1月1日起，取消以下全国性高考加分项目，此后获得相关奖项、名次、称号的考生均不再具备高考加分资格。考生,标题为吉林省：今年高考加分项目大幅减少,正文为取消 部分全国性加分项目取消自2015年1月1日起，取消以下全国性高考加分项目，此后获得相关奖项、名次、称号的考生均不再具备高考加分资格。考生的相关特长、突出事迹、优秀表现等情况记入学生综合素质档案或考生档案，供高校录取时参考。1.取消体育特长生加分项目：在高级中等教育阶段获得“重大国际体育比赛集体或个人项目前6名、全国性体育比赛个人项目前6名”、“国家二级运动员（含）以上称号”的考生，均不再具备高考加分资格。相关考生可选择报考高校高水平运动队招生，或运动训练、武术与民族传统体育专业单独考试招生，或其他体育学类专业招生。2. 取消中学生学科奥林匹克竞赛加分项目：在高级中等教育阶段获得全国中学生（数学、物理、化学、生物学、信息学）奥林匹克竞赛全国决赛一、二、三等奖的考生，不再具备高考加分资格。考生的相关学科特长可作为自主招生试点高校优先给予初审通过的条件。3.取消科技类竞赛加分项目：在高级中等教育阶段获得全国青少年科技创新大赛（含全国青少年生物和环境科学实践活动）、“明天小小科学家”奖励活动、全国中小学电脑制作活动一、二等奖，国际科学与工程大奖赛或国际环境科研项目奥林匹克竞赛奖项的考生，不再具备高考加分资格。考生的相关科研特长和创新潜质可作为自主招生试点高校优先给予初审通过的条件。4. 取消省级优秀学生加分项目：在高级中等教育阶段获得省级优秀学生称号的考生，不再具备高考加分资格。2015年1月1日之前在高级中等教育阶段已取得上述项目有关奖项、名次、称号的考生，继续保留加分资格，加分分值统一调整为5分。体育特长生由省体育局重新组织运动员资质复核复测，省教育考试院按相关标准进行严格测试和认定。以下地方性照顾政策和加分项目取消从2015年1月1日起，取消以下地方性照顾政策和加分项目。2015年1月1日之前在高级中等教育阶段获得相关奖项、名次、称号的考生均不再享受照顾政策和不具备高考加分资格。考生的相关特长、突出事迹、优秀表现等情况记入学生综合素质档案或考生档案，供高校录取时参考。1.取消以下“同等条件下优先录取”照顾政策。（1）地区级三好学生、优秀学生干部；（2）政治思想品德方面有突出事迹考生；（3）相关科目或平时成绩特别优秀考生；（4）获市（州）级以上见义勇为荣誉称号者子女。2.取消省级三好学生、省级优秀学生干部、省级优秀团干部加分项目。在高级中等教育阶段获得上述称号的考生，不再具备高考加分资格。 3.取消市（州）级以上见义勇为荣誉称号获得者加分项目。在高级中等教育阶段获得称号的考生，不再具备高考加分资格。加分 三类加分情形加5分情形有下列情形之一的考生加5分，由学校审查决定是否录取。1.经市（州）和省侨办终审确认的归侨、归侨子女、华侨子女。2.省台联终审确认的台湾省籍考生。3.少数民族聚居地区（一州三县，即延边朝鲜族自治州、前郭尔罗斯蒙古族自治县、长白朝鲜族自治县、伊通满族自治县）不使用本民族语言文字答卷的本民族考生。加10分情形有下列情形之一的考生加10分，由学校审查决定是否录取。1.自主就业退役士兵。2.在高考文化课考试中使用本民族语言文字答卷的少数民族考生。加20分情形有下列情形之一的考生加20分，由学校审查决定是否录取。1. 在服役期间荣立二等功（含）以上或被大军区（含）以上单位授予荣誉称号的退役军人。2.烈士子女。调整调整散居地区少数民族照顾加分政策2015年1月1日前取得我省高中学籍的散居地区不用本民族语言文字答卷的少数民族考生，继续保留加5分资格，但只适用于吉林省省属高校在本省招生。2015年1月1日后取得我省高中学籍的散居地区不用本民族语言文字答卷的少数民族考生，取消加分资格。录取下列情形由学校审查决定是否优先录取有下列情形之一的考生在同等条件下由学校审查决定是否优先录取：1.平时荣获二等功或者战时荣获三等功以上奖励的军人的子女，一至四级残疾军人的子女，因公牺牲军人的子女。2.驻国家确定的三类以上艰苦边远地区和西藏自治区，解放军总部划定的二类以上岛屿工作累计满20年的军人的子女，在国家确定的四类以上艰苦边远地区或者解放军总部划定的特类岛屿工作累计满10年的军人的子女。3.在飞、停飞不满1年或达到飞行最高年限的空勤军人的子女，从事舰艇工作满20年的军人的子女，在航天和涉核岗位工作累计满15年的军人的子女。4.退出部队现役的考生、残疾人民警察、因公牺牲人民警察的子女、一至四级残疾人民警察的子女。解读 学科特长生还有优势吗这一次的高考照顾加分政策有了诸多的变化，那么政策出台背景及依据又是什么？吉林省教育考试院的专家对此进行了详细的解读。按照教育部要求，在充分征求意见和建议的基础上，吉林省教育考试院会同多个部门形成了《吉林省关于进一步减少和规范高考加分项目和分值的实施方案》，经吉林省招生委员会2015年第一次会议审议通过后报教育部备案。教育部高校学生司于2015年3月10日正式批复同意我省实施意见，可在2015年开始实施。按什么原则调整新文化：我省照顾加分政策调整的原则是什么？考试院：我省2015年高考照顾加分政策严格按照教育部要求执行，以“平稳过渡、规范清理，提早告知”为原则，对于全国性加分项目，严格按照教育部规定的时间节点进行调整；对于地方性加分项目原则上从2015年高考起予以取消。新文化：调整的主要内容包括哪些？考试院：一是加分项目大幅减少。体育特长生、学科奥林匹克竞赛、科技类竞赛、省级优秀学生等全国性加分项目，2015年1月1日之后获得的，取消高考加分资格；2015年1月1日之前获得的，继续保留加分资格。对于省级三好学生、省级优秀学生干部、省级优秀团干部、市（州）级见义勇为称号获得者等地方性加分项目，将从2015年高考起直接取消。暂时保留散居地区少数民族加分政策，2015年1月1日后取得我省高中学籍的，取消加分资格。但考虑到少数民族考生的特殊性，予以保留少数民族预科班报考资格。二是加分分值进一步缩减。2015年1月1日之前在高级中等教育阶段已取得体育特长生、学科奥林匹克竞赛、科技类竞赛、省级优秀学生等全国性加分项目有关奖项、名次、称号的考生，可继续保留加分资格，但加分分值统一调整为5分。三是加分适用范围进一步明确。对于散居地区非本民族语言文字答卷的少数民族考生，2015年1月1日前取得我省高中学籍的，继续保留加5分资格，但只适用于吉林省省属高校在本省招生；2015年1月1日后取得我省高中学籍的，取消加分资格。哪些政策保留新文化：我省保留的照顾加分政策有哪些？考试院：此次改革虽对鼓励性加分进行了调整，但扶持性加分仍有所保留和完善。依据相关法律行政法规规定，2015年高考我省保留以下考生高考加分资格：1.烈士子女；2.边疆、山区、牧区、少数民族聚集地区少数民族考生；3.归侨、华侨子女、归侨子女和台湾省籍考生；4.自主就业退役士兵；5.在服役期间荣立二等功(含)以上或被大军区(含)以上单位授予荣誉称号的退役军人。新文化：我省少数民族政策是如何界定的？考试院：使用本民族语言文字答卷少数民族考生，保留照顾加分资格，分值为10分。少数民族聚居地区（一州三县，即延边朝鲜族自治州、前郭尔罗斯蒙古族自治县、长白朝鲜族自治县、伊通满族自治县）不使用本民族语言文字答卷的本民族考生，保留照顾加分资格，分值为5分。散居地区不使用本民族语言文字答卷的少数民族考生，2015年1月1日前取得我省高中学籍的，继续保留加5分资格；2015年1月1日后取得我省高中学籍的，取消加分资格。新文化：特长生加分资格取消后还有优势吗？考试院：取消加分后，相关的评优、竞赛等活动仍可正常进行，但不可与高考挂钩。具备学科特长和创新潜质的考生所获奖项，自主招生试点高校可根据考生实际情况在初审时给予充分考虑。新文化：我省在规范和清理高考加分方面还有哪些具体措施？考试院：加强加分考生资格审核；加强加分考生资格信息公示；完善违纪举报和申诉受理机制；严肃处理资格造假考生；依法健全责任追究制度。完善高考加分资格审核工作责任追究制度，实行倒查追责。",new2016zh\news2016zh_train.json
"这是一个新闻,新闻的关键词是搜狐汽车，东风雪铁龙，亿万豪礼惠,摘要为宁夏正通东风雪铁龙现接到总部邀请，特举办：“春雷行动，龙抬头开年盛宴——东风雪铁龙百城千店亿万豪礼惠！”活动，此次活动是东风雪铁龙接到法国总,标题为春雷行动:东风雪铁龙百城千店亿万豪礼惠,正文为 宁夏正通东风雪铁龙现接到总部邀请，特举办：“春雷行动，龙抬头开年盛宴——东风雪铁龙百城千店亿万豪礼惠！”活动，此次活动是东风雪铁龙接到法国总部要求，授权中国超过500家雪铁龙4S店共同举办的一场盛世，而宁夏正通东风雪铁龙是此次活动宁夏唯一指定分会场。本次活动旨在让客户享受一场羊年开年盛宴，活动期间不仅可以享受超低的优惠政策，更能有超级丰富礼品及多次现金抽奖活动，百分之百中奖！此次活动政策全国同步，价格能与北上广接轨。活动时间：2015年3月21日活动地点：东风雪铁龙宁夏正通店（银川德胜109国道18号，中国枸杞馆对面）活动热线：0951-8987888更多活动：雪铁龙特权卡：接到总部要求，本次活动总部特批30张VIP特权卡。持此卡可享受：1、超低活动特权价，价格随您定！2、更多超值礼品，无论您订车与否都能享受！3、更能享受更多的现金抽奖次数，现金当场发放！4、本次特权卡仅限30张，现只剩10张左右，机不可失，速来领取！",new2016zh\news2016zh_train.json
"这是一个新闻,新闻的关键词是如何选择儿童摄影机构给宝宝拍照?,摘要为给宝宝留下成长纪念是每位妈妈都特别期待的事情，选择专业的儿童摄影机构也是非常重要的一步，每年都有很多宝宝来到这个世界，家长也希望用照片这一种,标题为如何选择儿童摄影机构给宝宝拍照?,正文为给宝宝留下成长纪念是每位妈妈都特别期待的事情，选择专业的儿童摄影机构也是非常重要的一步，每年都有很多宝宝来到这个世界，家长也希望用照片这一种独特的记录方式来为孩子留下成长的纪念，留下孩子的童真和成长的足迹。爱儿美儿童摄影是北京儿童摄影十佳名店，在北京有14家的直营店，全国数百家加盟店，会员过百万，十三年，我们塑造的不仅是品牌的力量，更赢得亿万家长的信赖！ 爱儿美儿童摄影拥有最资深的摄影团队，韩国儿童摄影大师许根茂、尹镛镇老师、摄影总监张文老师、“人像十杰”严励老师等一批资深老师领衔摄影团队，用最专业的技术为亿万宝宝留下最美的童年！ 爱儿美儿童摄影每家店面自带花园或坐落公园中，各式风格的影棚，唯美的花园式外景可实现内景+外景拍摄，家长可任性选择你喜欢的那一风格。",new2016zh\news2016zh_train.json
"这是一个新闻,新闻的关键词是如果微信早出现20年，太原人的朋友圈应该是这样的...,摘要为不知道从什么时候开始朋友圈成了大家生活的一部分记录着成长，也收藏着太多的回忆…假如20年前，微信就有了当时的人也使用朋友圈大家觉得会是什么样,标题为如果微信早出现20年，太原人的朋友圈应该是这样的...,正文为 不知道从什么时候开始朋友圈成了大家生活的一部分 记录着成长，也收藏着太多的回忆 … 假如20年前，微信就有了 当时的人也使用朋友圈 大家觉得会是什么样子呢？ 富要这么炫 我们晒房、晒奢侈品、晒车而那时的炫富党晒的可大不一样可能会是这样子的▼ 来吧，一起和电视合张照，发个朋友圈。八十年代，能买到一台进口电视机可是非常值得夸耀的！一台电视得500多块钱，还要托人才能弄到一张“电视票""！ 这辆羊角把的自行车，堪称当年自行圈里的劳斯莱斯啊！去跟心爱的姑娘约会，事半功倍！ 到了90年代，有钱人必备大哥大、BB机，这才是真正的土豪。除了大哥大、BB机是必备通讯器材之外，90年代的有钱人，装备还包括蛤蟆镜、手夹包。 日常要这么晒 20年前没有iPhone，没有低头族但是大家的生活却并不乏味社交活动又丰富有精彩▼ 到了周末，青年男女的聚会形式丰富多样爬山、划船、野餐、骑车…… 这摩托车看起来笨重，但八九十年代拥有一辆摩托车是很风光的，相当于现在拥有一辆几十万元的轿车！坐上摩托车必须得拍张照发朋友圈！ “爱情冲锋枪”——上个世纪七八十年代喜欢弹吉他的男青年会这样比喻手中的吉他。喜欢弹吉他的女郎更是吸引无数人的目光，回头率百分之两百！ 音乐是生活最棒的调味剂总觉得那个年代的人们更注重精神世界感觉那个时候的年轻人心里都一个摇滚梦 不管是刮风下雨还是大太阳天小孩子都爱在外面玩耍小伙伴很多，打打闹闹也很开心 20年前，到饭店吃上一顿饭，不仅是人们的谈资，更是一种身份的象征。 八十年代末，歌厅、舞厅开始流行，那时候歌厅的消费人均可得有200元，可谓是非常奢侈的，有去必晒啊！而《潇洒走一回》或者《昨夜星辰》更是歌厅必点曲目！那个时候，晚上很“安静”晚上8点之后街上基本上就没有什么人了不像现在，玩到1、2点，都不算很晚 自拍党 现在盛传的自拍都是45°斜上方俯拍这样不仅显脸小据说还是脸型最好的自拍角度这种统一的小清新风格也要加上PS才能完美上传到朋友圈那时候跟现在完全不一样无PS跟真人完全一样▼ 现在男生最帅的发型因人而异，那个时候，流行的就是中分头！满大街的都是，疯狂的很！ 那个时候，抽烟是一件很有档次的事。但也是一件特别烧钱的事，一个月两条烟，就能把一个中产阶级家庭的生活水平降到小康。 红配绿，现在的说法就是丑哭了！更不要说凉鞋配尼龙袜了，但在那时候，这样的配色和穿着打扮简直潮爆了！ 旅游相当正经 那个时候出去玩，拍照也是非常严肃的不像现在，各种各样的造型不搞怪都不知道怎么拍了！▼ 90后的小朋友圈 那时候的小朋友拍照可认真了小手叉腰更是标准的姿势！能戴上红领巾的孩子更是骄傲看，我都是少先队员啦，比你们都厉害！▼ 那个时候的小男生最常穿的就是蓝色运动服！到哪都穿着！就算换新的也是差不多的款式！有了新衣服是一定要发朋友圈的…… 爷爷奶奶也在自拍 现在的爷爷奶奶的朋友圈最多的就是广场舞和养成常识20年前的爷爷奶奶要是能玩儿朋友圈晒的生活恐怕还有点文艺范▼ 那时候，交谊舞才开始流行……在老中青各个年龄层，交谊舞成为人们必备的社交素养。 孩子得这么晒 不论是20年前还是今天只要是当了妈，爱晒娃就是“通病”如果当年咱妈有朋友圈那一定是常常刷屏▼ 小时候没有照相机，没法像今天这样随时咔嚓咔嚓……只有在特殊的日子，比如生日、六一儿童节，才能去照相馆拍上一张珍贵的照片。那些年的朋友圈没有多少攀比，没有什么美图更多的是一份快乐，是一份自然你向往吗 来源：互联网 版权归原作者，如有侵权请联系我们",new2016zh\news2016zh_train.json
"这是一个新闻,新闻的关键词是快乐无价     我变魔术就为逗人笑,摘要为【概要】■民间滑稽魔术师张增田老人会变几千个魔术■每年都会到贫困小学、养老院义演十几场■化装。■正在制作超大扑克道具。■不忙的时候也会在自家,标题为快乐无价     我变魔术就为逗人笑,正文为【概要】■民间滑稽魔术师张增田老人会变几千个魔术■每年都会到贫困小学、养老院义演十几场 ■化装。 ■正在制作超大扑克道具。■不忙的时候也会在自家楼下给邻居变魔术。 ■可别小看这两张纸，好多人都打不开折不上。 ■老伴儿刚为张增田制作的演出服和帽子。 ■这个百宝箱已经用了30多年。 ■舞台上。 ■来到某单位表演。明明是几张白纸，在他手中三晃两晃，竟变成了几张百元钞票；标记是四张8的扑克牌，随便施个魔法，就变成四张6；众目睽睽下绳子被剪断后，拉开一看却完好无损；这些看似普通的道具小玩意儿，在搞笑魔术师张增田的手里，像是被赋予了生命，不时逗得人捧腹大笑。张增田老人今年65岁，头发花白，体形纤瘦。和人谈话时，不时会有个滑稽的表情出现。“魔术，在于‘变’，变的要点在于‘快’。好的魔术，需要有艺术内涵，并千方百计设计‘陷阱’，给观众错误的引导，用声东击西的手法来凸显魔术的神奇。有可能，我一个眼神过去，你们都在注意我的左手，其实我的右手已经做了很多事。”谈起这几十年来的魔幻之旅，张增田这样说。表演节目时，张增田会穿上老伴儿亲手做的五颜六色的小丑服装，戴上五彩假发，脸上贴上红色桃心。舞台上的张增田，活脱脱像个活宝，一边表演，一边互动，面目表情极其丰富。空桶里出现很多旗子、扑克牌一眨眼变成了钞票，配上滑稽的动作和故意的失误，会令现场观众情绪高涨，惊叹之余哈哈大笑。“我出洋相不怕人家笑话，观众乐了就是对我节目的一种认可，能给人带来欢乐是世界上最幸福的事。”张增田说。张增田退休前在石市糖烟酒公司工作，由于经常在单位表演小品、山东快板、小丑等。在同事们的眼里，他就是一个老顽童。现在，张增田成了远近闻名的滑稽魔术师。说起结缘魔术，张增田一脸的幸福。“我的爷爷、父亲都会些魔术，在这样的家庭氛围里我打小就喜欢滑稽魔术表演。”张增田有一儿一女，孩子小的时候，他就经常给他们变魔术，为这个家带来了不少欢乐。作为一名业余滑稽魔术师，张增田排练节目的条件比较艰苦，像他的演出服、道具，都是老伴儿和他一起亲手制作的，所用的材料也都是拣来的下脚料。有时，在街上看到别人的一个异常举动，都可能会引发张增田一个新颖的魔术产生。“所以，平时我都会随身带一个笔记本，把生活中突然想起来的东西记下来。”如今，他自己制作的道具有几百件，会变的魔术有几千个。变的魔术多了，知名度也越来越大，张增田上过河北春晚，在中央少儿频道也演出过，还有许多商演来邀请，奔波于演出的路上，老人是快乐的。不仅如此，他每年都会到贫困地区的小学和养老院义演十几场。“快乐无价，在我有生之年，我要把快乐的种子撒下去，让人人都能收获快乐。”出镜人物民间滑稽魔术师张增田采访动机省会花甲老人张增田从小喜欢研究、琢磨魔术，退休后经常骑车去各地演出，滑稽的表演给大家带来无数笑声。",new2016zh\news2016zh_train.json
"这是一个新闻,新闻的关键词是2017年印度尼西亚轮胎展/印尼轮胎展/印尼汽配展,摘要为2017年印度尼西亚国际汽配及轮胎展（INAPA）展会时间：2017年3月29日-4月1日展会地点：印度尼西亚雅加达一、【展会介绍】该展现为,标题为2017年印度尼西亚轮胎展/印尼轮胎展/印尼汽配展,正文为2017年印度尼西亚国际汽配及轮胎展（INAPA）展会时间：2017年3月29日-4月1日展会地点：印度尼西亚雅加达一、【展会介绍】该展现为东南亚规模最大的覆盖乘用车、商用车、双轮车及其零配件的综合性汽摩展，展会同时受到了印度尼西亚工业部、印尼国家政府、印尼贸易部、印尼出口发展部的大力支持，是东盟全行业内有效积极的商业机会，展会规模不可小觑。该展会作为东盟地区首屈一指的汽车工业平台，可以预见展会的在亚洲地区的巨大影响力，展会商机，更是可见一斑。二、【展品范围】●轮胎、轮毂、轮胎翻新、维修工具、修理材料、附件及配件、轮胎生产技术和设计等●汽车部件和系统 安全气囊、空调、轴、电池、轴承、身体部位、刹车、保险杠、电缆、离合器、驾驶舱、冷却系统、电子系统、排气和燃油系统部件、紧固件、过滤器、折叠屋顶、框架、垫片、加热、全景屋顶、散热器、橡胶零件、密封环、座椅、传感器系统、减震器、火花塞、速度计、悬浮液、传输、辅料、轮胎、窗户等。●汽车配件、汽车罩、防爆膜、安全带、安全玻璃、遮阳帽、太阳挡、方向盘等。●空调、自动门窗、汽车音响、GPS系统，照明/信号，定位和监控系统、冰箱、换向雷达、卫星导航、安全系统。●汽车护理、维修和维护、空气清新剂、车体修理、洗车，洗车及汽车护理服务、涂料、洗涤剂、设备维修和服务、润滑剂、材料涂层，抛光机，站系统、轮胎配件、清漆、蜡、工作服装等。公司：宾德（上海）会展有限公司网站：www.bdexpo.cn地址：上海市普陀区兰溪路1018号B座411室（真如镇政府大楼）联系人：张家辉电话：021-31034279 18530733769QQ：3154211423邮箱：bindezjh@163.com",new2016zh\news2016zh_train.json
"这是一个新闻,新闻的关键词是高风险，恐怖分子，无限期监禁,摘要为【东南卫视《海峡午报》】澳大利亚计划对高风险恐怖分子实施无限期监禁。,标题为澳大利亚计划对高风险恐怖分子实施无限期监禁,正文为【东南卫视《海峡午报》】澳大利亚计划对高风险恐怖分子实施无限期监禁。",new2016zh\news2016zh_train.json
"这是一个新闻,新闻的关键词是博览会，旅游,摘要为10月22日至24日，由北京市旅游发展委员会主办的2016第五届北京国际旅游商品及旅游装备博览会在北京国际展览中心（老馆）成功举办。自游自在,标题为自游自在新媒体受邀参加第五届北京国际旅游商品及旅游装备博览会,正文为 10月22日至24日，由北京市旅游发展委员会主办的2016第五届北京国际旅游商品及旅游装备博览会在北京国际展览中心（老馆）成功举办。自游自在新媒体受邀参加了本次博览会，赞誉爆棚！ 经过四年的培育，北京旅商会已成为全国范围内有影响力的品牌展会和旅游商品交流交易的重要平台。本届展会展出面积超过3万平方米，其中室外面积约10000平方米，室内展出面积21000平方米，展位1080个，参展企业共800家，共设北京馆、中国馆、国际馆、户外装备馆、休闲旅游馆及室外房车木屋展等六大主题展区。相比往届，本届北京旅商会平台作用和集聚效应更加显著，展会共吸引了来自23个国家和地区的60余家国际展商，以及国内26个省市自治区旅游局和北京各区组团参展。 关于我们自游自在新媒体中心我们追随时代而生我们引领潮流而存我们拥有时尚的营销模式：自媒体+公众媒体+平面媒体我们追求全面的品牌推广您有资源，我有平台我们热诚的欢迎您加入我们",new2016zh\news2016zh_train.json
