content,file_path
"这是一个新闻,新闻的关键词是PSVR游戏《罗宾逊:旅途》不支持PSMOVE,摘要为今天得到消息，作为PSVR游戏，Crytek开发的《罗宾逊：旅途》在发售时，将不会支持PSMOVE体感手柄。有粉丝通过微博询问了《罗宾逊：旅,标题为PSVR游戏《罗宾逊:旅途》不支持PSMOVE,正文为今天得到消息，作为PSVR游戏，Crytek开发的《罗宾逊：旅途》在发售时，将不会支持PSMOVE体感手柄。有粉丝通过微博询问了《罗宾逊：旅途》官方微博是否会在游戏上市时得到PSMOVE体感手柄的支持，官方给出的回应则是玩家在游戏发售时只能使用PS4标配的DualShock 4手柄，不过后续有可能会增加该功能。 游戏截图 游戏截图 游戏截图另外，上周官方已经确认《罗宾逊：旅途》将支持PS4 Pro，本次官方给出了更加详细的信息：虽然PS4 Pro运行《罗宾逊：旅途》会得到体验提升，不过对于核心的游戏体验及游戏性没有任何影响。Crytek今后还将公布PS4 Pro具体强化的内容和细节。zol游戏讨论群群号：556474985 中关村在线游戏频道http://game.zol.com.cn/向作者提问标签：新闻单机",new2016zh\news2016zh_train.json
"这是一个新闻,新闻的关键词是上海又举办世博会了？！,摘要为是的，我们想邀请你作为志愿者，深度体验或许是今年上海最酷的活动：STEM世博会2016！STEM是科学/Science、技术/Technol,标题为上海又举办世博会了？！,正文为 是的，我们想邀请你作为志愿者，深度体验或许是今年上海最酷的活动：STEM世博会2016！STEM是科学/Science、技术/Technology、工程/Engineering、数学/Mathematics四类教育的统称。STEM教育旨在与真实世界的实际应用需求相结合，培养学生的科技理工素养，并启发他们应用科学技术助力日常生活及社会问题的解决。 为了促进在培养未来科技创新人才方面的国际交流与跨界合作，中国友好和平发展基金会携手联合技术公司推出首届STEM世博会，旨在打造中国第一个以STEM教育为主线，联接国内外教育机构，责任企业，公益组织与创客开展沟通、交流与协作的公益科创嘉年华活动。 大会地点，就选在曾有多国争奇斗艳的上海世博园区： WHEN：2016年10月21-23日WHERE：中国上海浦东新区世博大道1368号/世博源5区下沉式广场（室内）我们在找谁？?年龄18-45岁，身体健康的中国公民?可保证10月21-23日全天在岗（8:30-17:30）?能用英文作日常沟通?细心周到，富有责任心?反应敏捷，有能力应对突发情况?具备坚定的团队协作精神需要做什么？?负责会场指引、会务材料管理及发放?协助安保措施，维持现场秩序?按序引导发言嘉宾及为其提供必要协助?辅助支持应急疏散及应急医疗有哪些福利？?全程深度体验中国首届STEM主题公益科创盛会?与科技、教育、商业、创意、公益先锋近距接触?实现参与公益实践、提供公共服务的个人价值?获得志愿者证明及补贴?获赠志愿者纪念服如何来报名？ 符合前文条件的伙伴可任选以下方法之一报名：?邮件报名：将个人简介及联系电话发至：stemexpo@126.com，将有专人与您联络?电话报名：直接致电138-1769-2859，秦女士招募截止时间：2016年10月18日晚12点名额有限，报满即止。特别有提示?同等条件下将优先选用报名顺序靠前的伙伴?交通及食宿须请自理其实都欢迎我们也欢迎一切对STEM议题兴趣浓厚的观众亲临现场参观、体验和互动。 重要活动抢先看10月21日STEM世博会2016开幕式2016STEM教育国际论坛IMACT HUB TECH4GOOD:可持续未来实验室10月22日2016STEM与联合国可持续发展目标论坛BBAU系列工作坊：食物浪费、绿色建筑、绿色航空2016STEM TALK：多位资深专家畅谈令人激动的人类发展议题10月23日2016STEM与妇女儿童发展论坛上海青少年科学社：未来创客决赛724社创星球设计思维工作坊：科技助力公益中国妇女发展基金会赈灾与安全教育工作坊另有贯穿三天的展示/互动设计：联合技术研发中心：VR研究中心之旅SAP中国研究院： d-shop迷你创客空间VR体验上海青少年科学社：未来创客孵化器上海STEM云中心：STEM课程展与综合评测上海青少年科学社：电子纸艺术， 电磁动力火车，DNA项链，纸发电机创绿中心净水DIY试验室MFE FABLAB：社区可持续挑战部分演讲分享嘉宾名单：",new2016zh\news2016zh_train.json
"这是一个新闻,新闻的关键词是90后说崔健: 除了房子一无所有 | 赵张二人转,摘要为短视频节目《赵张二人转》有趣有料的商业赵民和张忠在这敞开聊放肆侃！第五期：90后说崔健除了房子一无所有本期金句集锦主讲嘉宾赵民正略集团董事长,标题为90后说崔健: 除了房子一无所有 | 赵张二人转,正文为 短视频节目《赵张二人转》有趣有料的商业赵民和张忠在这敞开聊放肆侃！第五期：90后说崔健除了房子一无所有本期金句集锦 主讲嘉宾 赵民正略集团董事长24年创业、管理、产业咨询经历深度商业剖析者 张忠有度传媒创办人20年财经媒体从业经历趣味商业解读者还等什么，快移步“赵民微分享”观看吧！ ↓↓↓ 点击""阅读原文"" 【观看短视频】",new2016zh\news2016zh_train.json
"这是一个新闻,新闻的关键词是新闻 | 智测云现场直播——2016杭州·云栖大会动态,摘要为2016年10月13日至16日，杭州?云栖大会在云栖小镇国际会议中心拉开帷幕。本届云栖大会的主题为“飞天?进化”，4万余名“云端”高手参会，,标题为新闻 | 智测云现场直播——2016杭州·云栖大会动态,正文为 2016年10月13日至16日，杭州?云栖大会在云栖小镇国际会议中心拉开帷幕。本届云栖大会的主题为“飞天?进化”，4万余名“云端”高手参会，数万平方米展览体验区域，各大企业纷纷入驻，众多项目加速聚集，云计算、大数据、电商平台等创新型产业汇聚于此，无一不展示出云栖小镇作为“中国创业创新第一镇”的独特魅力。此次参展，智测云位于C2展厅2T33展位，主要展示的是智测云2.0版本新内容，包括AQuA认证、HQAC高品质App认证、HTML5测试以及众测.AQuA认证和 HQAC高品质App认证作为智测云2.0特有的认证服务，其特有服务模式能够协助开发者的App得到更广泛的认可，引来众多开发者咨询详情。 智测云HTML5测试与众测等全新测试服务也同样备受关注。HTML5作为未来App开发的最新方向， 智测云HTML5测试整合阿里云所提供计算服务，强强联合，闪电上线，必将为HTML5应用提供强有力的保障； 智测云众测则是将开发者与测试者联系在一起，为应用开发及调试提供全新服务模式。 在测试服务升级的同时，智测云紧跟科技潮流步伐，探索当下最热最新的VR领域，近期“ 实验室全景体验”VR App也顺利与大家见面，吸引了众多关注。 10月14日上午，信息通信研究院谢毅副院长出席展会，在智测云展台前详细了解相关内容，充分肯定现有成果的同时，也为未来的发展提出了更高的期望。 App测试，小智护航！智测云在砥砺中前行，在开发者的注视中成长。自问世以来，智测云累计完成了22万次测试，每次测试都饱含着开发者对我们的信任，更是我们回馈给开发者的承诺。这22万份相互的信任和承诺，成为了智测云与开发者之间坚实的纽带，激励着我们不断地进步，为开发者提供更优质的测试服务！",new2016zh\news2016zh_train.json
"这是一个新闻,新闻的关键词是肿瘤患者化疗期间饮食如何吃？,摘要为肿瘤患者化疗期间饮食如何吃？化疗是肿瘤治疗的一个有效手段，但几乎所有的化疗药物都会引起患者不同程度的食欲不振、恶心、呕吐等，从而削弱患者的营,标题为肿瘤患者化疗期间饮食如何吃？,正文为肿瘤患者化疗期间饮食如何吃？化疗是肿瘤治疗的一个有效手段，但几乎所有的化疗药物都会引起患者不同程度的食欲不振、恶心、呕吐等，从而削弱患者的营养状况。希福中医肿瘤医院提示你：合理的饮食能预防和减少因治疗带来的体重减轻和营养不良。在整个化疗的进程中，没有合理足够的营养保证，将不能顺利实施治疗计划。因而，无论在医院或在家，饮食护理都不可忽视。一、化疗饮食原则 化疗期间多食用高热量、高维生素、低脂肪的清淡饮食。注意增加品味，如甜、酸等可刺激食欲，减少化疗所致的恶心、呕吐、食欲不振。化疗病人如极度食欲不振，频繁呕吐，在住院时应及时进行静脉营养或要素饮食，保证水电解质平衡及营养的供给。为保证化疗患者每日进食量，早餐应在晨6时前，晚餐7时后，延长给药与进食时间差，可减少反应，促进食物吸收。二、化疗饮食注意事项1.为保证病人足够的营养，需千方百计增加病人的食欲，经常更换菜肴品种，注意菜肴的色香味调配。 2.化疗期间，要根据病人口味给予清淡易消化饮食，少量多餐鼓励进食。特别是化疗间歇期，更注意补充高热量、高维生素、高蛋白、低脂肪食物，以保证营养需要，此外在化疗期间饭后也可以予以患者稀牌灵芝孢子粉胶囊口服，以补充高吸收高转化的灵芝多糖、灵芝三帖，以及强氧化剂维生素E，灵芝多糖、灵芝三帖具有良好的调节免疫机能，以及缓解化疗副作用反应的保健功效，能较好的辅助患者减轻痛苦，改善生活质量。稀牌的配方较为特殊，也是医学选择较多的剂之一，其所补充的维生素E还可有效促进多糖的吸收。3.保持室内空气清新，多与他人交谈。4.进清淡、少油、稍凉食物，多吃水果，多饮水。5.进食前可用淡盐水漱口，保持口腔清洁。6.家属最好陪同进餐，营造好的就餐环境。三、化疗的饮食要求1.饮食搭配要遵循“三高一低”的原则，即高维生素、高蛋白、高热量、低脂肪。要合理搭配糖、脂肪、蛋白质、矿物质、维生素等食物，每天都要有谷类、瘦肉、鱼、蛋、各类蔬菜及豆制品，补充体内所需的各种营养。要根据化疗中出现的反应进行食物调整，如白细胞下降后应注意吃一些动物肝脏、菠菜、豆制品等。2.保持足够的蛋白质摄入量，化疗会常引起恶心、呕吐、食欲不振等消化道反应。3.避免吃不易消化的食物，应多吃煮、炖、蒸等易消化食物，少吃油煎食物。4.多吃维生素含量丰富的蔬菜、水果及其他一些有助于抗病的食物，如芦笋、海带、海藻、洋葱、大蒜、蘑菇等。5.化疗期间，病人免疫功能下降，食欲不振，有助于升高白细胞。多吃山楂、萝卜等健脾开胃食品。6.应经常吃瘦猪肉、牛肉或鸡鸭家禽。如果病人厌油腻荤腥，可换些蛋白质含量丰富的非肉类食物，如奶酪、鸡蛋饼、咸鸭蛋等。",new2016zh\news2016zh_train.json
"这是一个新闻,新闻的关键词是东方日升发布三季度财报 净利润或同比增长167.77%,摘要为近日，A股光伏龙头企业东方日升新能源股份有限公司(以下简称“东方日升”)发布2016年前三季度的业绩预告，公司预计今年1月至9月实现归属于上,标题为东方日升发布三季度财报 净利润或同比增长167.77%,正文为近日，A股光伏龙头企业东方日升新能源股份有限公司(以下简称“东方日升”)发布2016年前三季度的业绩预告，公司预计今年1月至9月实现归属于上市公司股东净利润盈利51，000万元至53，000万元，比上年同期增长157.67%至167.77%。。对于业绩同比大幅增长的原因，东方日升表示近9个月以来光伏发电产品销量呈现大幅增长，而公司财务费用汇兑损益收益也有所增加。此外，报告期内，东方日升成功完成洛阳超日股权转让变更手续，这意味着该公司已持有东方日升(洛阳)新能源有限公司 100%股权，并将其纳入合并当期损益。东方日升总裁王洪表示：“除了向海内外提供优质高效光伏发电产品以外，近年来公司一直积极开拓光伏+创新扶贫项目，以创新金融模式更为有效地整合各类优势资源，稳步推进公司分布式项目与互联网金融业务的协同发展。”",new2016zh\news2016zh_train.json
"这是一个新闻,新闻的关键词是台风海马来袭华南江南将有强风雨 北方局地迎降雪,摘要为中新网10月20日电据中央气象台网站消息，21日至23日，受22号台风“海马”影响，华南江南等地有强风雨天气。20日至22日，内蒙古东部和中,标题为台风海马来袭华南江南将有强风雨 北方局地迎降雪,正文为中新网10月20日电据中央气象台网站消息，21日至23日，受22号台风“海马”影响，华南江南等地有强风雨天气。20日至22日，内蒙古东部和中部偏北地区、东北地区北部、新疆北部等地有小到中雪或雨夹雪，局地有大雪。21日至23日，受22号台风“海马”影响，华南江南等地有强风雨天气，华南中东部、江南中东部等地有大雨或暴雨，部分地区大暴雨，其中广东局地有特大暴雨(250～280毫米)。上述部分地区并伴有短时强降水，最大小时雨强可达80～120毫米。20日至22日，西北地区东部、华北、内蒙古中部、东北地区南部等地有小到中雨，局地大雨；内蒙古东部和中部偏北地区、东北地区北部、新疆北部等地有小到中雪或雨夹雪，局地有大雪。上述地区有4～6级风，并伴有4～8℃降温，局地10℃。20日08时至21日08时，西北地区东部、华北大部、内蒙古中部、黄淮等地有小到中雨，局地大雨；江淮、江汉、江南西部和东部、西南地区东部、广西北部、广东南部沿海、台湾东南部等地有中到大雨，局地暴雨(50～80毫米)；内蒙古东部和中部偏北地区、新疆阿勒泰等地有小到中雪或雨夹雪，局地大雪。内蒙古西部、甘肃北部有4～6级风。内蒙古西部等地有扬沙或浮尘。巴士海峡、南海东北部海域将有9～11级大风，其中部分海域风力可达12～13级，南海中东部偏北海域和西北部海域将有8～10级的大风，“海马”中心经过的附近海域的风力将有14～15级、阵风16级以上。21日08时至22日08时，广东大部、湖南东南部、江西西南部、福建南部、江苏东部等地有大到暴雨，其中，广东中东部、江西西南部等地的局地有大暴雨，广东中部局地有特大暴雨(250～280毫米)。另外，新疆阿勒泰地区、内蒙古中东部、吉林北部、黑龙江大部等地有小到中雪或雨夹雪，其中，新疆阿勒泰地区、内蒙古中部偏北地区局地有大雪。南海北部海域将有7～9级大风，其中南海东北部的部分海域风力可达10～11级，“海马”中心经过的附近海域将有12～13级大风、阵风14～15级。22日08时至23日08时，江南中东部、江汉东部、江淮、西北地区东南部、四川盆地西部等地的部分地区有中到大雨，其中，江西西北部和东部、安徽东南部、浙江西部的部分地区有暴雨，江西东北部局地有大暴雨(100～120毫米)。另外，新疆伊犁河谷及阿勒泰地区、黑龙江东南部、吉林东部等地有小到中雪或雨夹雪。",new2016zh\news2016zh_train.json
"这是一个新闻,新闻的关键词是伊利即品质:一份奶企的初心,摘要为中国乳业一直以来都是一个在曲折和磨砺中成长起来的行业。近两年，受经济波动的影响，乳业市场压力较大。在这种情况下，伊利仍取得了2015年销售额,标题为伊利即品质:一份奶企的初心,正文为 中国乳业一直以来都是一个在曲折和磨砺中成长起来的行业。近两年，受经济波动的影响，乳业市场压力较大。在这种情况下，伊利仍取得了2015年销售额达600亿的傲人成绩，毫无疑问，这和伊利多年来对品质的坚持有着很大关系。而企业的坚持，其根源则在于企业领导人的坚持，企业的成功通常都离不开睿智且有魄力的领导人，此次北京晨报记者有机会对话伊利集团执行总裁张剑秋，一个充满生命力的伊利慢慢在记者眼前呈现。Q：对于“匠心”，您如何理解？伊利在这方面又是如何做的？张剑秋：“匠心”，是指工匠精神。就是对自己的产品精益求精、精雕细琢、追求极致的精神。乳制品行业关系到广大消费者的健康和营养，更需要追求工匠精神。伊利认为，只有坚持工匠精神，才能在长期的竞争中获得成功。伊利对工匠精神的追求，主要体现在对品质精益求精的要求和对创新研发坚持不懈的追求两个方面。我们靠“十年磨一剑”的精神，注重细节，追求极致。正如北京晨报，18年来一直都非常重视品牌的建设和推广，坚持以最优质的内容服务广大读者。在这一点上，北京晨报和我们伊利始终坚持的“伊利即品质”的信条非常相似。在此，我代表伊利集团和潘刚董事长，祝贺北京晨报创刊18周年。Q：近两年，伊利业绩骄人，并占据了亚洲乳业第一，全球乳业十强的地位。伊利是如何打造出这样的业绩的？张剑秋：在经济形势整体不好的情况下，伊利依然能够实现逆势增长，这体现出了伊利在硬实力和软实力上已然达到了全球领先水平。一方面，伊利集团提出了“全球织网”和“全链创新”两大战略。通过全面落实“全球织网”战略，伊利的全球产业链布局已全面覆盖亚洲、欧洲、大洋洲和美洲，编织了一个包括全球资源体系、创新体系以及市场体系的大网；通过深入实施“全链创新”战略，伊利不断提升奶源建设和基础研发水平，积极建立智能工厂，创造多样化的新型业务形态与营销手法，目前已经建立起覆盖上、中、下游全产业链的创新体系。另一方面，伊利近年来积极开展企业文化升级，突出强调伊利的“初心”，即“伊利即品质”的信条，视品质如生命；伊利还定位全球，提出了“成为全球最值得信赖的健康食品提供者”的企业愿景；同时，进一步将企业文化核心价值观升级为“卓越、担当、创新、共赢”，为伊利的创新和国际化“双轮驱动”战略提供强有力的内在支撑。Q：中国的乳制品目前在国际市场上处于一种什么样的地位？中国牛奶在品质上是否也已让国外市场认知和认可呢？张剑秋：国外对中国乳业的认识是跟全球乳业发展趋势同步的。荷兰合作银行每年都发布《全球乳业20强报告》，近两年的报告中都指出：在世界乳业处于下行周期的时候，中国的乳业领军企业却一枝独秀，显示出未来的市场将由新兴市场主导。实际上，国外同行、国外消费者都是在这个过程中逐渐了解和认识中国乳业的，其中也包括对中国乳品品质的了解和认可。就伊利来说，这些年，通过北京奥运会、上海世博会、伦敦奥运会、携手好莱坞大片《变形金刚》、《复仇者联盟》、《美国队长》等，伊利让全世界消费者在短时间内认识了中国优质乳品的影响力，迅速积累了全球知名度以及美誉度，在全球市场上积聚了品牌能量。Q：随着中国乳制品消费升级，消费者对乳制品的品质和产品多元化的要求更高，伊利在这方面有何发展布局和计划？张剑秋：伊利对消费升级的趋势感受很深，也非常重视。潘总总结了当前中国消费升级出现的四个特征：一是消费品质的升级，从“能温饱”到“要吃好”的变化。二是消费形态的升级，从“买产品”到“买服务”的变化。三是消费方式的升级，从“线下买”到“线上买”的变化。四是消费行为的升级，从“标准化”到“个性化”的变化。针对消费升级的需求，伊利也提出了BASE实践，即品牌（Brand）、品质（All for Quality）、服务（Service）和体验（Experience）。“BASE”实践主张，是未来伊利决战消费升级大浪潮的4大核心方向。有了这4大主张，创新和国际化的“两个轮子”，才不至于放空，才能有的放矢，才能从战略变为具体战术和决策。北京晨报记者 杨可 祝凤岚",new2016zh\news2016zh_train.json
"这是一个新闻,新闻的关键词是幼儿教育英语启蒙 交通工具名称,摘要为幼儿教育英语启蒙交通工具名称,标题为幼儿教育英语启蒙 交通工具名称,正文为幼儿教育英语启蒙交通工具名称",new2016zh\news2016zh_train.json
"这是一个新闻,新闻的关键词是张柏芝与刘德华昔日交恶内幕（图）,摘要为最近，张柏芝很忙。华仔刘德华也很忙。张柏芝很忙，那是因为向华强和向太相继对她开炮。刘德华很忙，那是因为他破天荒糟蹋自己电影上映。原来两位毫不,标题为张柏芝与刘德华昔日交恶内幕（图）,正文为 最近，张柏芝很忙。华仔刘德华也很忙。张柏芝很忙，那是因为向华强和向太相继对她开炮。刘德华很忙，那是因为他破天荒糟蹋自己电影上映。原来两位毫不相关的人物，最近因为非议，牵扯在了一起。张柏芝与刘德华不和，有三件事可以反击。第一，《大块头有大智慧》时，刘德华在拍吊钢丝戏，身上行头很重又要飞来飞去，岂料张柏芝竟在对戏途中突然从裤里掏出手机说：“LV呀？要什么颜色？全部都要吧。”害刘德华频频NG，最后只能拖着疲劳身体对向太说：“不是给你的面子，我真的不想拍了。”相信，很多人都看过，这个视频。坦白说，张柏芝的行为，确实有些过分。也难怪敬业的刘德华，恨死张柏芝了。第二，张柏芝是一位很喜欢热闹的人，华仔是一位很喜欢安静的人。两人的性格截然相反，在一起合作的时候，矛盾和非议可多了，正因为这样，华仔对张柏芝也没什么好脸色。总之，性格不一样，生活在一起，一起拍戏，那真叫悲催。第三，有代沟。刘德华出生于1961年，现在已经是54岁。张柏芝出生于1980年，现在才35岁。别说张柏芝，就说谢霆锋，他在华仔面前，也得恭恭敬敬的。然而让人万万没有想到，年幼的柏芝，干工作总是三心二意。据说，在一起合作的时候，华仔与张柏芝除了对手戏外，一点交流也没有。后来大家才知道，张柏芝不愿意给华仔玩，那是因为华仔不爱购物、 不爱买包包、不爱幽默，巨大年龄差，也难为两位了。就这样，华仔与张柏芝交恶了。再后来，两人基本断了合作，因为大家都知根知底。今日一题：令人发寒的照片这是一张北大女生宿舍里一个女生的自拍照，仔细看看，有哪些令人发寒的地方？ 看出来了吗？没看出来的话——打开微信，关注微信号： cgfhvip （←长按复制）， 回复“自拍”即可知道答案啦！！混社会要懂点心计，懂点潜规则，懂得如何经营人脉关系，马上关注我，“教你混社会”！微信：jnh911关注微信号详细步骤：打开微信—点击右上角“+”—点击“添加朋友”—点击最下面“公众号”—输入“cgfhvip ”—点击“关注”—回复“自拍”。",new2016zh\news2016zh_train.json
